,wgt,cma,married,own,wealth_total,mort_balance,home_value,age,totinc,retinc,hlth,sp_age,sp_totinc,sp_retinc,sp_hlth,pref_beq_money,pref_home,pref_live_fast,pref_risk_averse,know_ann,know_ltci,know_rmr,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)","sp_gamma(2,1)","sp_delta(1,2)","sp_delta(2,2)","sp_delta(3,2)","sp_gamma(3,1)","sp_delta(1,3)","sp_delta(2,3)","sp_delta(3,3)","sp_gamma(4,1)","sp_delta(1,4)","sp_delta(2,4)","sp_delta(3,4)",xi,xi_sp,miss_psurv85,sp_miss_psurv85,mu,zeta,prem_scn_ann_1,prem_scn_ann_2,prem_scn_ann_3,prem_scn_ann_4,prem_scn_ltci_1,prem_scn_ltci_2,prem_scn_ltci_3,prem_scn_ltci_4,int_scn_rmr_1,int_scn_rmr_2,int_scn_rmr_3,int_scn_rmr_4,ben_scn_ann_1,ben_scn_ann_2,ben_scn_ann_3,ben_scn_ann_4,ben_scn_ltci_1,ben_scn_ltci_2,ben_scn_ltci_3,ben_scn_ltci_4,loan_scn_rmr_1,loan_scn_rmr_2,loan_scn_rmr_3,loan_scn_rmr_4,prob_scn_ann_1,prob_scn_ann_2,prob_scn_ann_3,prob_scn_ann_4,prob_scn_ltci_1,prob_scn_ltci_2,prob_scn_ltci_3,prob_scn_ltci_4,prob_scn_rmr_1,prob_scn_rmr_2,prob_scn_rmr_3,prob_scn_rmr_4,nh_0,nh_1,nh_2,hc_0,hc_1,hc_2,g,sig,base_value,price_ann_fair,price_ltci_fair,price_rmr_fair,female,college,nkids,anykids,university,pexhaust,pbeq,pnhome,price_ann_fair_avg,price_ltci_fair_avg,price_rmr_fair_avg,buy_ann_joint,buy_ltci_joint,buy_rmr_joint,buy_ann_indp,buy_ltci_indp,buy_rmr_indp,seed
1048,999.5341708562004,4,0,1,381.5457200560306,0.0,440.0,65,150.56638407078395,150.56638407078395,1,70,98.37142863829423,98.37142863829423,1,0,1,0,1,0,0,0,0.0715458374315527,-3.2350547998179127,-0.6424050794069748,-0.8498442544503012,0.1064683719183639,-4.981901272672134,-2.4989172396848973,-0.7599452658531272,0.2070122320957907,-6.214555549454748,-4.125094273332967,-2.839272454082676,0.0552720709621691,-3.584298624947865,-0.8309062080239527,-1.206326759587789,0.089124346046805,-4.64838185017289,-1.987262158491976,-0.4015849493553527,0.1266702452115779,-4.59749405890801,-2.68667482688123,-1.330821937247463,0.0,0.0,0,0.0,1.1534381007841714,0.3188947961592202,14.0,35.0,14.0,35.0,3.336,5.5680000000000005,1.668,2.22,0.02,0.06,0.04,0.08,0.42,3.18,1.056,1.584,24.0,48.0,24.0,48.0,88.0,176.0,88.0,176.0,0.01,0.01,0.5,0.01,0.2,0.01,0.3,0.2,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3203242905112,16.071356128616703,0.0643414332187672,0.0013907134561524,1,0.0,0.0,0,1.0,,1.0,0.5,16.60203212252335,0.10632516951427601,0.001565335128276905,0.5,0.0,0.0,0.5,0.0,0.0,
77,880.8996211331786,8,0,1,316.72511776381293,0.0,514.9715071543328,62,52.87871803835995,33.91697128824559,1,,,,,0,0,1,0,0,0,0,0.0760199466271109,-3.264613220750048,-0.65221100979865,-0.9794580249845292,0.1132000953203249,-4.953151332727682,-2.471931562008165,-0.8884420507256973,0.2067532402893686,-6.174591580696085,-4.051719197858436,-2.7769128627430506,,,,,,,,,,,,,0.0,0.0,0,,0.2924343405363069,0.0350967784641505,28.0,70.0,28.0,70.0,2.124,2.556,2.556,1.704,0.06,0.02,0.04,0.08,1.176,1.968,2.364,4.92,24.0,48.0,24.0,48.0,60.0,120.0,60.0,120.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.7986287229243,18.18621509342641,0.063314358091755,0.000824787294624,1,0.0,1.0,1,1.0,0.7,0.5,0.99,18.489219370038562,0.10348240557545837,0.002100910211974422,0.5,0.0,0.0,0.5,0.0,0.0,
313,880.8996211331786,8,0,1,105.0,0.0,399.0,61,116.34988516488336,66.10067882569217,1,63,54.29661307694557,31.26383457971927,1,1,0,0,0,0,0,0,0.0677711612215866,-2.9920264482028327,-0.3994773594944802,-0.5567280175267953,0.1037595147233344,-4.834350700660651,-2.3532664245746635,-0.6326203798673534,0.198540453440599,-6.002986227566805,-3.804603169372057,-2.5288301305506424,0.083310527084283,-3.7515927608088577,-1.062883908646221,-1.3132194677130038,0.109236324458408,-4.460859916004448,-1.831177638883748,-0.2909234713686387,0.1712137572194865,-5.559173360142427,-3.4488607181472863,-2.103469981354376,0.0,0.0,0,0.0,0.2491433687224056,0.7852454615433633,73.0,182.5,73.0,182.5,0.852,4.248,1.272,5.1000000000000005,0.02,0.06,0.08,0.04,2.004,15.012,5.0040000000000004,7.5,24.0,48.0,24.0,48.0,59.85,119.7,59.85,119.7,0.01,0.01,0.5,0.01,0.6,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.7986287229243,18.72156771167414,0.0588984815620291,0.0002916117171062,1,0.0,2.0,1,1.0,0.7,0.8,0.3,19.74501797552833,0.09639252876536634,0.001999097080223129,0.5,0.0,0.0,0.5,0.0,0.0,
106,4230.715283026676,1,0,1,220.0,0.0,1300.0,66,73.18009126679179,42.49566694094945,1,,,,,0,0,1,0,0,0,0,0.0853647941032662,-3.284765714945612,-0.5983828912766043,-0.8142405240247749,0.1207182269311698,-4.971432678245154,-2.377422555284869,-0.8102675302669673,0.2577655310456792,-7.280135692159098,-4.935586995849804,-3.692337692728766,,,,,,,,,,,,,0.0,0.0,0,,0.0711556037518565,1.3356569671822331,94.0,235.0,94.0,235.0,1.668,2.22,2.7840000000000003,6.672,0.04,0.08,0.02,0.06,2.928,10.968,8.772,18.276,24.0,48.0,24.0,48.0,260.0,520.0,260.0,520.0,0.01,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,15.48697833746353,0.0837530084413652,3.213882768001078e-05,1,1.0,2.0,1,0.0,,0.5,0.0,15.882965937583535,0.13386098550119,0.0009360239116605733,0.5,0.0,0.0,0.5,0.0,0.0,
1574,3027.395677984212,5,0,1,300.0,0.0,540.0,62,111.04185126253162,105.49793113798158,1,67,55.52092563126581,56.265563273590175,1,0,0,0,0,0,0,0,0.0718215585383244,-3.025219812776492,-0.357752085116636,-0.5379838107535366,0.1076172412749243,-4.685485290566561,-2.1417389106474,-0.49558495187135,0.2316224091502232,-7.118562732038968,-4.709821724787503,-3.4928285465493416,0.0772473401599807,-3.3157933943099485,-0.6274176953627808,-0.954587127543374,0.1061057378738848,-4.160947235806516,-1.6917130459311882,-0.2650100007682064,0.1682741694766532,-5.231573435123708,-3.1776460605325023,-1.937739255612425,0.0,0.0,0,0.0,0.1107773543048084,0.174550482077067,86.2,215.5,86.2,215.5,2.556,1.704,2.124,2.556,0.08,0.06,0.04,0.02,6.048,6.048,7.26,9.084,24.0,48.0,24.0,48.0,81.0,162.0,81.0,162.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9286737055783,19.52457235639028,0.0889623171913543,0.0037972189309626,1,1.0,2.0,1,0.0,0.0,0.5,0.1,18.489219370038562,0.10348240557545837,0.002100910211974422,0.5,0.0,0.0,0.5,0.0,0.0,
1493,3027.395677984212,4,0,1,248.0,40.0,185.0,62,13.700000000000001,10.8,1,,,,,0,0,0,0,0,0,0,0.0758788105099468,-2.836063420803964,-0.1982512236777153,-0.2606680125859411,0.1035914941025754,-4.178254071685934,-1.6239971979589571,0.026503033400352,0.1972562215181506,-5.7373337647368245,-3.51981212267105,-2.202556281151316,,,,,,,,,,,,,0.0,0.0,0,,0.0048305943470427,0.0010498451467579,49.6,124.0,49.6,124.0,2.124,2.556,0.852,5.1000000000000005,0.06,0.08,0.04,0.02,2.088,10.452,3.48,3.48,24.0,48.0,24.0,48.0,21.75,43.5,21.75,43.5,0.01,0.45,0.25,0.01,0.75,0.85,0.99,0.5,0.01,0.01,0.15,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3203242905112,17.15114951827145,0.11962188487063,0.0,1,1.0,0.0,0,0.0,0.0,0.0,1.0,18.489219370038562,0.10348240557545837,0.002100910211974422,0.5,0.0,0.0,0.5,0.0,0.0,
695,4427.977115973115,3,0,1,315.0,0.0,580.0,61,39.50185196826528,39.50185196826528,1,,,,,0,1,0,0,0,0,0,0.0655808611421954,-1.9743287724252312,0.71218082982513,0.6969895369078644,0.1085491301709962,-3.485807158783439,-0.839434985290217,1.0704643184422915,0.2479601315583256,-6.399925201051403,-4.021774224882148,-2.248145811019276,,,,,,,,,,,,,0.0,0.0,0,,0.601885906965456,0.04563834521275,111.0,277.5,111.0,277.5,1.272,1.704,2.124,5.1000000000000005,0.02,0.06,0.04,0.08,3.048,11.412,9.132,19.02,24.0,48.0,24.0,48.0,87.0,174.0,87.0,174.0,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.9093087627477,17.423102742032764,0.2375520239623325,0.0003569914492515,1,1.0,0.0,0,0.0,0.5,1.0,1.0,19.74501797552833,0.09639252876536634,0.001999097080223129,0.5,0.0,0.0,0.5,0.0,0.0,
655,999.5341708562004,5,0,1,260.0,0.0,275.0,67,52.65645820396871,52.65645820396871,1,66,27.959181347240026,27.959181347240026,1,0,0,1,0,0,0,0,0.0832990855834306,-3.7061381664844912,-0.999453933842602,-1.1911550487872504,0.1228684254416798,-5.433642086147439,-2.821633569368712,-1.1456324433112166,0.2808121027617644,-8.588620846340689,-6.191930575219375,-4.878609479800362,0.0800739424666619,-4.025963900309296,-1.2995505275146406,-1.5514090974147376,0.0997326938374964,-4.6896311950504606,-2.125609648861033,-0.5305838137310699,0.1737338481937437,-6.136386072266209,-3.923065363542448,-2.741191116294317,0.0,0.0,0,0.0,0.2448756984339732,0.3746138832790188,60.0,150.0,60.0,150.0,1.116,6.672,2.7840000000000003,3.336,0.04,0.08,0.02,0.06,4.8,7.212,5.772,4.8,24.0,48.0,24.0,48.0,55.0,110.0,55.0,110.0,0.25,0.01,0.25,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.9286737055783,17.04306961528554,0.0729743114034806,0.0026054096155744,1,0.0,0.0,0,1.0,0.0,,0.05,15.750114576986954,0.1105757262351278,0.0006469303909946782,0.5,0.0,0.0,0.5,0.0,0.0,
33,1278.4983244321725,1,0,1,70.0,34.0,600.0,68,103.83913745957042,75.44862459303977,1,67,55.16454177539679,18.862156148259942,1,0,0,0,1,0,0,0,0.0859385364241236,-3.802727696355445,-1.1018047565895226,-1.21461364849841,0.1115343184714931,-5.26759245663528,-2.660300434898204,-0.8064547561712728,0.26831456573265,-8.238075486739856,-5.8985213888214405,-4.49307159485983,0.0666012766448605,-3.8360179957766047,-1.195481812322423,-1.377026671202472,0.0984899690170617,-5.0300467930884425,-2.4529056991915725,-0.6514763798886531,0.1310843415537641,-5.035320330627233,-3.1187168845441624,-1.6175465066581698,0.0,0.0,0,0.0,0.3653730583929854,0.4064073449862017,14.0,35.0,14.0,35.0,1.668,2.22,2.7840000000000003,6.672,0.06,0.02,0.04,0.08,1.3920000000000001,1.1520000000000001,1.1520000000000001,1.728,24.0,48.0,24.0,48.0,113.2,226.4,113.2,226.4,0.01,0.3,0.5,0.7,0.05,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,16.07472173870685,0.0722665528788607,0.0,1,0.0,3.0,1,1.0,0.8,0.05,0.2,14.215956831660213,0.1556463911199782,0.00040280461584787865,0.5,0.0,0.0,0.5,0.0,0.0,
114,8497.513381368772,1,0,1,110.0055,0.0,1100.0,64,98.21938288286968,98.21938288286968,1,69,31.658313828151368,31.658313828151368,1,0,0,1,0,0,0,0,0.0823181866026333,-3.1882474286303664,-0.4304242345056412,-0.6898992632401321,0.1118130688894864,-4.485709788000031,-1.8283782943785656,-0.315046740369529,0.2338658123819888,-6.375854762909764,-3.963242234287275,-2.78673397518176,0.0681595652767844,-3.149886092464755,-0.5089811726716019,-0.6866641148913387,0.0992240232968954,-4.195066919872964,-1.635524379799138,-0.0537552927063869,0.1485120998045992,-5.037131506021943,-2.861989630903709,-1.5476111208856886,0.0,0.0,0,0.0,-1.186719310720659,0.8747505258353493,212.0,530.0,212.0,530.0,2.124,1.704,1.272,5.1000000000000005,0.08,0.04,0.02,0.06,6.264,47.016,15.672,23.508,24.0,48.0,24.0,48.0,165.0,330.0,165.0,330.0,0.25,0.25,0.01,0.01,0.01,0.25,0.5,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,15.447077376628911,0.0991671660494268,2.37699397559066e-05,1,0.0,2.0,1,0.0,0.5,1.0,0.75,17.422343696589962,0.11008879961505234,0.0009748915229192424,0.5,0.0,0.0,0.5,0.0,0.0,
139,897.8346892314378,1,0,1,140.0055,0.0,2000.0,63,322.71981667754295,337.86636199877796,1,60,35.147702806465084,10.898914903186387,1,0,0,1,0,0,0,0,0.0852790684543212,-4.178043099580549,-1.6059742055355828,-1.83389770380462,0.1059633267112877,-5.102947902243348,-2.565320669273916,-0.9249923936153672,0.2150134244149329,-6.561788810766138,-4.558807845331121,-3.2349529259697407,0.0741131061801328,-3.120945924966787,-0.4245489916929653,-0.5348512459331319,0.1045795960897877,-4.430623163575947,-1.7881846587845902,0.0538292641723317,0.1942641724501483,-6.585068433365046,-4.271696782194751,-2.813097005571934,0.0,0.0,0,0.0,0.9058801413003597,1.5,254.6,636.5,254.6,636.5,0.732,3.684,2.208,2.208,0.04,0.08,0.06,0.02,23.82,19.848,11.904,49.620000000000005,24.0,48.0,24.0,48.0,390.0,780.0,390.0,780.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,18.405636616838013,0.0537414095542531,1.264032489666562e-05,0,0.0,5.0,1,1.0,0.0,1.0,0.55,17.180088810367447,0.08299952010681524,0.0024849368038879914,0.5,0.0,0.0,0.5,0.0,0.0,
201,4230.715283026676,1,0,1,50.0055,0.0,2000.0,64,212.55665019999992,212.55665019999992,1,66,137.13332270967737,137.13332270967737,1,0,1,0,0,0,0,0,0.0840642707181641,-3.496643601770394,-0.7584117418122595,-0.9101536528924412,0.108270094060374,-4.879020199415029,-2.271295186535436,-0.6409030093559652,0.259101155803097,-7.87171701498715,-5.458719051322844,-4.221836455091493,0.0714557618496551,-4.147245676885382,-1.448101360359722,-1.516199912604711,0.0921950552018301,-4.967309257914021,-2.2271903601243355,-0.3934417616558624,0.1476519786940159,-5.812796836022911,-3.750168502971836,-2.2611016563484942,0.0,0.0,0,0.0,1.0286822372939088,1.5,210.0,525.0,210.0,525.0,2.124,5.1000000000000005,1.272,1.704,0.02,0.06,0.04,0.08,15.528,23.292,18.624,15.528,24.0,48.0,24.0,48.0,300.0,600.0,300.0,600.0,0.1,0.1,0.1,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,18.68039690389576,0.0821711167361163,1.0736942282665387e-07,1,1.0,3.0,1,0.0,0.2,0.75,0.2,17.422343696589962,0.11008879961505234,0.0009748915229192424,0.5,0.0,0.0,0.5,0.0,0.0,
1065,1278.4983244321725,1,0,1,375.2,0.0,1300.0,61,141.60273362473032,141.60273362473032,1,63,42.93315150506171,42.93315150506171,1,0,1,1,0,0,1,1,0.0791013729623661,-3.6492607969957858,-0.9164995495514616,-0.979403898507018,0.110275537515636,-5.261644441250471,-2.587731590118164,-0.8231673091326721,0.2393705583046926,-7.538813466336856,-5.2244605100871855,-3.795410571671369,0.0732680583495628,-3.756338372899976,-1.0207713002872438,-1.2035198483444582,0.0914596982897484,-4.590596771760649,-1.9077413140982384,-0.2898618246915841,0.1462091130661429,-5.321166543117036,-3.190271763409394,-1.967083831440812,0.0,0.0,0,0.0,0.3167440939719719,0.6115383004017675,75.04,187.6,75.04,187.6,2.124,2.556,0.852,5.1000000000000005,0.08,0.06,0.04,0.02,6.168,7.716,5.148,5.148,24.0,48.0,24.0,48.0,195.0,390.0,195.0,390.0,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,21.30015661581673,0.0545140260481396,0.0001004855400226,1,0.0,2.0,1,1.0,0.0,1.0,0.0,19.74501797552833,0.09639252876536634,0.001999097080223129,0.5,0.0,0.0,0.5,0.0,0.0,
815,1666.0411339049424,3,0,1,5.0055000000000005,400.0,1200.0,65,150.1145260054135,150.1145260054135,1,65,75.9199901636574,75.9199901636574,1,0,1,0,0,0,0,0,0.0796345502534606,-3.538873112236459,-0.8767009499527948,-0.9917188700349544,0.1026553065869931,-5.102886047865814,-2.5438131401513635,-0.6976021989104,0.2370663443285977,-7.466258844706534,-5.286119947506992,-3.9525783893711313,0.0611425602834719,-3.664478438452659,-0.9232820625439082,-1.1311270183186175,0.0862359366907707,-4.71802863257394,-2.1067370088787567,-0.4713662797792359,0.1203848484196167,-4.708264731332068,-2.7584868155510134,-1.5288997345511703,0.0,0.0,0,0.0,0.0626975347705037,0.7691863754931306,141.0,352.5,141.0,352.5,1.668,2.22,3.336,5.5680000000000005,0.04,0.08,0.06,0.02,12.804,26.676000000000002,4.272,16.008,24.0,48.0,24.0,48.0,160.0,320.0,160.0,320.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1144.9093087627477,18.328176860715818,0.065826741836949,0.0,1,0.0,3.0,1,1.0,0.0,1.0,0.8,16.60203212252335,0.10632516951427601,0.001565335128276905,0.5,0.0,0.0,0.5,0.0,0.0,
794,1278.4983244321725,1,0,1,210.0,0.0,1000.0,69,81.13394740249541,81.13394740249541,1,,,,,0,0,1,0,0,0,0,0.0739857754410181,-3.3567932607783706,-0.7104411299849949,-1.0495221408396984,0.1222917777936469,-5.363481754332732,-2.894868413213044,-1.1626834734787046,0.2600145235138903,-7.522920377443612,-5.233616180624083,-3.9832391706567214,,,,,,,,,,,,,0.0,0.0,0,,-0.2428528671634787,1.5,42.0,105.0,42.0,105.0,1.116,6.672,1.668,5.5680000000000005,0.04,0.08,0.06,0.02,3.552,10.668000000000001,1.416,5.328,24.0,48.0,24.0,48.0,200.0,400.0,200.0,400.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,13.697208827100807,0.0668394672057414,0.0,1,0.0,2.0,1,1.0,0.0,1.0,1.0,13.882781132501421,0.11566076031761527,0.0004873402675302899,0.5,0.0,0.0,0.5,0.0,0.0,
18,1278.4983244321725,1,0,1,0.0,0.0,1800.0,61,84.53672235223252,84.53672235223252,1,61,42.26836117611626,42.26836117611626,1,1,1,1,1,0,0,0,0.0804074813961857,-3.2367887816736376,-0.5857703521483001,-0.5627002980939755,0.1107556035778804,-4.686286572506855,-2.1539044539661822,-0.281757928384529,0.2406961629694577,-7.010648183800536,-4.745524193988063,-3.226408180320551,0.0757038870000289,-4.240351746982825,-1.5821484123431686,-1.7161031656458785,0.0893594572435794,-4.895497093002459,-2.2459827821011813,-0.5048793829309407,0.1434970033495409,-5.761310753094737,-3.716800270903182,-2.3232933112174985,0.0,0.0,0,0.0,0.2908895284005575,0.9045869433266832,0.0,0.0,0.0,0.0,2.124,5.1000000000000005,0.852,2.556,0.06,0.02,0.04,0.08,0.0,0.0,0.0,0.0,24.0,48.0,24.0,48.0,270.0,540.0,270.0,540.0,,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,19.530663541742037,0.0842402686210941,0.0001036021165547,1,0.0,3.0,1,1.0,0.0,1.0,0.0,19.74501797552833,0.09639252876536634,0.001999097080223129,0.5,0.0,0.0,0.5,0.0,0.0,
85,967.2736886617232,2,0,1,214.80263364512666,0.0,728.521205122044,70,191.02383564357666,191.02383564357666,1,67,142.30947773774625,142.30947773774625,1,0,0,1,1,0,0,0,0.0773006034615315,-3.4080769181703685,-0.8438664652437046,-1.1720169329501795,0.1128713090296675,-4.579362725568992,-2.1023968909865727,-0.7143633137377899,0.2461685682948971,-6.514520460974105,-4.386908544428154,-3.1961689607730497,0.0855079993145189,-3.5275579219772046,-0.8100807447596089,-1.069738372347976,0.1067562578708735,-4.917004221071167,-2.2309288735627097,-0.7356601224593798,0.2423647797223996,-8.135676271073708,-5.58826754572962,-4.558993147997063,0.0,0.0,1,1.0,0.1276838054672264,0.8856096391314061,111.0,277.5,111.0,277.5,2.436,2.928,2.928,1.956,0.06,0.02,0.08,0.04,12.516,10.428,6.252,26.064,24.0,48.0,24.0,48.0,80.0,160.0,80.0,160.0,0.9,0.5,0.01,0.5,0.5,0.4,0.2,0.1,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,10.764550182788058,0.10383277744901,0.0005209907860265,0,0.0,3.0,1,1.0,,,,11.880469113325246,0.11482852128408488,0.000987356883245741,0.5,0.0,0.0,0.5,0.0,0.0,
259,2740.425636006952,10,0,1,440.0,0.0,500.0,70,41.08481925704123,41.08481925704123,1,70,26.962005277638358,26.962005277638358,1,0,1,1,0,0,0,1,0.0813300146870988,-3.6275442200670542,-0.9204506986143391,-1.098525368457654,0.1071444547760588,-5.2901215516576645,-2.6234697188372404,-1.054260915348734,0.2539575855097936,-7.650338682089213,-5.3278220413037225,-4.258313842688732,0.0719752311319651,-3.714203265943152,-1.079850292079238,-1.2952844906469163,0.1091044793748305,-5.185273490600874,-2.632099380520468,-1.127422705887816,0.2301873696475849,-6.406009368390984,-4.464865046454284,-3.562218408401157,0.0,0.0,0,0.0,0.4966381650651515,1.1905494745238652,88.0,220.0,88.0,220.0,3.336,3.336,1.116,5.5680000000000005,0.04,0.06,0.08,0.02,3.024,22.716,4.548,18.924,24.0,48.0,24.0,48.0,100.0,200.0,100.0,200.0,0.01,0.01,0.01,0.01,0.2,0.2,0.25,0.2,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.31759594053744,13.77556293802408,0.0630743119502637,0.0002453708069445,1,0.0,2.0,1,1.0,0.2,1.0,0.35,13.415924655883215,0.10410176266257254,0.0006470040862703744,0.5,0.0,0.0,0.5,0.0,0.0,
4,1278.4983244321725,1,0,1,105.0,59.0,1000.0,63,119.38441191121477,48.81755213463088,1,70,10.691141365183414,11.716212512311413,1,0,0,0,0,1,0,0,0.073577000275214,-3.3411704590491373,-0.7102190553904795,-0.8644136419098963,0.1033814763936348,-5.064473931944681,-2.511328201183189,-0.7355988818972993,0.2449423789826414,-7.53785768843576,-5.329879098679477,-4.056726578130693,0.0793734793446207,-3.711930908865965,-1.086301435141646,-1.2845978920306171,0.1100481214263142,-4.729257777932302,-2.127828065370602,-0.407033614076265,0.1745714811418155,-5.6909353027677,-3.5450711396936017,-2.090611602258857,0.0,0.0,0,0.0,0.784946564761754,1.5,66.0,165.0,66.0,165.0,2.556,2.556,0.852,4.248,0.02,0.04,0.08,0.06,4.752,4.752,5.7,7.128,24.0,48.0,24.0,48.0,141.15,282.3,141.15,282.3,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.3,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.2708670639884,19.523942215168784,0.0619203496304369,0.0,1,0.0,0.0,0,1.0,0.9,0.3,1.0,18.434645553925925,0.1014444580319395,0.0011206783046648066,0.5,0.0,0.0,0.5,0.0,0.0,
250,688.7628253365825,4,0,1,10.0,0.0,250.0,68,56.47172666981682,56.47172666981682,1,67,22.993374051228347,22.993374051228347,1,0,0,0,1,0,0,0,0.0851067574699012,-4.421505547116233,-1.6456875743310522,-1.9521111515444431,0.1054429963573087,-5.06050855778664,-2.456134285607356,-1.0225232377867297,0.2169588523770037,-6.746432644049554,-4.682247164517497,-3.397700128200991,0.078709461464892,-3.642724841242192,-0.8708715089334494,-1.1249682308232396,0.1075396716245571,-5.201289174467417,-2.5379004007460826,-0.7409410527024902,0.2288941774861949,-7.865637152762519,-5.462115528978135,-4.15270954479356,0.0,0.0,0,0.0,0.1541778816020061,0.8077317303008986,2.0,5.0,2.0,5.0,2.928,4.884,1.464,1.956,0.04,0.06,0.02,0.08,0.108,0.54,0.07200000000000001,0.444,24.0,48.0,24.0,48.0,50.0,100.0,50.0,100.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.3203242905112,15.00034975437822,0.0679607089789908,0.0016706752207848,0,0.0,0.0,0,1.0,0.1,0.5,0.5,13.218084462965704,0.10230581503793665,0.0016547319662863662,0.0,0.0,0.0,0.0,0.0,0.0,
474,4851.619932747694,2,0,1,555.0,0.0,400.0,61,57.252786947517095,57.252786947517095,1,64,44.04060534424392,44.04060534424392,1,0,1,0,1,0,0,0,0.076564562414861,-3.086074367467851,-0.3772083008827275,-0.6092372568621394,0.1026594166704407,-4.625855276148688,-2.066770092197072,-0.4632522179879023,0.23366951423183,-7.022287853561458,-4.594112630800275,-3.4833061072209786,0.0904916106547149,-4.168630097523286,-1.4624693510171232,-1.9253322806310216,0.1093782778942907,-4.850502176712201,-2.3135146695438675,-0.9720311169091734,0.2323926865839174,-6.985061596096985,-4.806810460539225,-3.813391541239136,0.0,0.0,0,0.0,-1.6003345886809832e-07,0.232374449153631,111.0,277.5,111.0,277.5,2.556,4.248,1.272,1.704,0.02,0.08,0.06,0.04,7.6080000000000005,22.824,4.5600000000000005,7.6080000000000005,24.0,48.0,24.0,48.0,60.0,120.0,60.0,120.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.263575575476,19.905879203716484,0.0787125668066774,0.006383285604089,1,1.0,2.0,1,0.0,0.0,1.0,0.75,19.74501797552833,0.09639252876536634,0.001999097080223129,0.5,0.0,0.0,0.5,0.0,0.0,
